question_age	question_sex	question_study	question_work	future_x	future_y	future_color	future_radius	past_x	past_y	past_color	past_radius	present_x	present_y	present_color	present_radius	summer_x	summer_y	summer_color	summer_width	summer_height	spring_x	spring_y	spring_color	spring_width	spring_height	winter_x	winter_y	winter_color	winter_width	winter_height	autum_x	autum_y	autum_color	autum_width	autum_height	morning_rotation	morning_angle	morning_color	night_rotation	night_angle	night_color	afternoon_rotation	afternoon_angle	afternoon_color	friday_x	friday_y	friday_width	friday_height	friday_color	monday_x	monday_y	monday_width	monday_height	monday_color	thursday_x	thursday_y	thursday_width	thursday_height	thursday_color	sunday_x	sunday_y	sunday_width	sunday_height	sunday_color	wednesday_x	wednesday_y	wednesday_width	wednesday_height	wednesday_color	tuesday_x	tuesday_y	tuesday_width	tuesday_height	tuesday_color	saturday_x	saturday_y	saturday_width	saturday_height	saturday_color	timeline_length	timeline_rotation	timeline_my_birth_pos	timeline_my_childhood_pos	timeline_my_youth_pos	timeline_today_pos	timeline_my_third_age_pos	timeline_year_1900_pos	timeline_year_2100_pos	timeline_wwii_pos	timeline_the_beatles_pos	questions_ending_represents_time	questions_ending_daynight	questions_ending_slider_size	questions_ending_slider_color	questions_ending_slider_position
53	1	1	1	541.07886982	143.07886982	6	49.0788698196	119.757080078	415.600830078	7	73.7570800781	340.407198376	304.910184436	5	59.4071983764	454.973836298	327.637420584	5	99.9476725951	101.274841169	277	331	6	100	100	277	178	7	100	100	451	178	2	100	100	327.562903706	135.256750718	5	102.532610108	63	0	165.81170904	185.457544263	6	339	302	50	100	2	75	305	50	100	0	275	277.565078735	50	154.869842529	6	478	322.799268723	50	56.4014625549	1	212	290.331367493	50	129.337265015	3	145	290.149749756	50	129.700500488	7	412	307.05859375	50	87.8828125	5	517.397332811	347.951648782	-0.241034471517	-0.110605205573	0.0348418270077	0.277992100087	0.475862790855	0.181346361104	0.965837100788	-0.461350786002	-0.300762545235	1	2	4	9	1
18	1	1	1	530.673080444	173.673080444	4	131.673080444	257.818565615	173.818565615	7	109.517126314	381.860678545	101.89144609	5	31.1575535453	244.157359875	147.184721433	1	126.221303807	113.384776189	166.000139713	247.499949932	6	125.999720573	108.999899864	267.554531142	306.497172378	7	113.109062284	120.994344756	337.380759703	212.283769127	2	138.761519407	102.938320524	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
20	1	1	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
14	1	1	1	636.157440186	102.217559814	7	82.4543762207	126.258469582	395.258469582	4	81.2584695816	372.723668575	229.723668575	6	81.7236685753	264.202198904	111.029462926	1	156.404397808	120.732476011	689.653068153	299.149543737	3	33.306136307	229.700912526	423.333099835	382.899941763	7	224.816222205	56.9335149114	89.6166992188	333.634765625	2	101.233398438	164.73046875	-93.5949376832	300.366639285	5	154.896983176	112.16625053	7	331.527084516	183.218217008	1	532	257.690950632	50	202.618098736	6	68	276.33243078	50	75.3351384401	0	412	275.112670898	50	127.774658203	3	711	273.847839355	50	132.304321289	4	302	271.319844446	50	53.3603111077	1	190	280.084960938	50	109.830078125	5	620	262.633972168	50	364.624633789	7	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
37	1	1	1	687.918278515	100.081721485	3	53.0817214847	93.8794087376	411.120591262	2	54.8794087376	368.816455682	261.816455682	5	122.183544318	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
31	1	1	1	329.641460521	204.358539479	5	155.641460521	330.835785447	208.164642869	7	39.8353571307	332	210	6	70	403.744071074	152.514324116	5	381.488142147	78.9713517679	125.968799502	142	3	167.937599003	100	85.0315283974	246.98386863	7	71.2608953035	159.336862737	618.000030517	273.061942173	4	102.000061035	198.123884345	157.342015691	122.657984309	3	135.17152749	22.6422566027	0	-80.0569533668	215.184340302	5	349	201.366678922	50	328.733357844	3	46	139.870447548	50	215.740895096	0	259	111.981464326	50	151.962928652	1	490	65.750017263	50	57.500034526	7	185	118.874985248	50	167.749970496	2	114	127.999999919	50	187.999999837	4	419	60.0195356545	50	46.0390713089	7	590.596308827	-20.8285557902	0.209609083093	-0.0589261837254	-0.188702772218	-0.374411478855	-0.533286802313	0.996353980191	-0.98645436844	0.802447868338	0.4832659009	1	1	5	5	5
46	1	1	1	675	409	3	70	117	112	5	70	383	272	7	70	369.16720546	407.653853158	5	30.7096192092	37.0671706609	392.023003936	265.523471832	3	246.609822512	104.953056335	227.296544433	110.402790546	7	253.406911135	75.1944189072	567.450845171	111.135527928	1	338.691819236	81.7289441434	311.664682539	180.335317461	1	226.692188709	84.5382258102	0	131.191316491	94.8086835088	6	717	237.369401594	50	312.738803188	3	574	336.404619749	50	250.809239498	5	296	402	50	100	0	626	66	50	100	2	492	121	50	100	0	417	224	50	100	0	187	206.131329637	50	298.262659274	6	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
26	1	1	1	647	233	0	70	633	80	0	70	122.754981995	112.737976074	0	70	615	198	1	100	100	437	226	6	100	100	172	290	4	100	100	665	354	2	100	100	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
23	0	1	1	753.576255202	454.576255202	0	24.4237447977	52.6031793514	58.6031793514	0	20.6031793514	388.408842766	262.408842766	6	205.591157234	114.668237686	225.592487335	1	108.277050018	412.472724915	534.213378906	223.427246094	1	120.426757812	409.145507812	395.005096404	320.95483433	4	92.0101928071	220.090331339	255.14514731	323.695433193	4	102.290294621	218.609133614	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
23	0	1	1	535.475761414	209.524238586	6	96.4757614136	299	235	1	70	392.800577731	246.800577731	7	61.8005777306	416.982039064	337.164135814	1	589.964078128	50.3282716274	492.064573348	242.596684338	6	73.8708533039	386.806631323	415.778843134	217.514046141	7	437.557686268	31.0280922825	309.338356061	248.507260757	2	76.6767121218	388.985478487	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
43	0	1	1	643.05878973	154.94121027	6	133.94121027	69.875	458.125	4	31.875	379	259	3	70	262	162	1	100	100	515	137	6	100	100	434	215	5	100	100	347	240	2	100	100	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
35	0	1	1	340	246	7	70	341	246	5	70	341	246	6	70	413	96	5	100	100	276	100	6	100	100	276	229	7	100	100	412	231	1	100	100	298.315579295	136.558436442	1	74.610048897	119.681831682	7	194.616993786	103.394156795	6	481	138	50	100	0	195	138.042135	50	99.9157299995	0	417	142	50	100	0	131	137	50	100	0	342	138	50	100	0	270	139	50	100	0	62	135	50	100	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
61	0	1	1	286.301030612	251.698969388	6	114.698969388	367.865609019	158.134390981	1	111.865609019	422.702983602	243.297016398	7	119.702983602	316.949724719	200.562905111	6	99.899449438	181.125810222	232.550697088	239.382780548	1	68.8986058241	262.765561097	480.315978289	201.500164032	7	114.631956578	183.000328064	394.406246129	238.469481156	5	42.8124922586	256.938962312	248	170.330515288	1	189.860773177	94.9252276131	7	53.8587099625	143.141290038	6	370	112	50	100	6	160	112	50	100	1	318	145	50	100	7	476	178.993456125	50	99.2298846245	1	265	117	50	100	1	212	147	50	100	5	422	180	50	100	3	610.946806195	45.2652563434	-0.5484664851	-0.475730029397	-0.317912548165	-0.00282910489502	0.165997585956	-0.762928724526	0.633530104225	-0.823225199142	-0.367011815241	-10	-10	-10	-10	-10
31	1	1	1	395.229169901	252.229169901	7	70.7708300985	133	235	1	70	254.423339844	245.517089844	5	86.3305664062	123	171	1	100	100	600	172	6	100	100	436	172	4	100	100	284	168	7	100	100	268.751783957	124.738807584	1	127.168150278	140.137523454	7	34.7927564867	89.1980968344	5	473	277.080078125	50	125.83984375	3	138	284	50	100	7	384	268	50	100	5	646	299	50	100	2	299	294	50	100	0	215	288	50	100	4	552	265.858856201	50	148.282287598	1	514.186736507	-18.3644743449	-0.00263274543019	0.0486038408186	0.0932382655492	0.126433502612	0.722231269962	-0.756375690947	0.89425345083	-0.410694766256	-0.135967377769	-10	-10	-10	-10	-10
25	0	1	1	606.415039062	248.584960938	4	156.415039062	119.969835545	237.030164455	0	11.9698355455	303.832692622	244.167307378	6	78.8326926222	628.796245227	114.27737167	5	199.592490454	163.44525666	479	391	6	100	100	265	87	4	100	100	277	361	1	100	100	177.44463468	179.148961691	7	26.5292095639	151.306112753	5	356.325557179	29.8089751291	1	73	136.952880859	50	126.250488281	5	292	132.091796875	50	69.81640625	4	488	115	50	100	1	221	139.40625	50	141.1875	6	423	118	50	100	0	360	121	50	100	0	146	150.3203125	50	199.359375	5	475.52076716	355.416470191	-0.102830015223	0.00855606225134	0.169440750858	0.285383656266	0.886694843717	-0.943337276102	0.958584461755	-0.636034584481	-0.420860364048	-10	-10	-10	-10	-10
26	1	1	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
35	0	1	1	483.162917493	180.837082507	6	115.162917493	124.066800014	377.933199986	7	94.066800014	297.554959754	293.548375613	1	98.4516243867	96	169	1	100	100	676	174	6	100	100	506.904418806	172.373233729	2	97.8088376114	99.0640320006	319	170	4	100	100	71.0883072018	178.587941924	6	354.973151944	76.152298298	4	250	104.968536632	7	518	232	50	100	5	170	229	50	100	7	438	232	50	100	3	86	229	50	100	6	349	231	50	100	3	260	232	50	100	7	591	231	50	100	6	481.601495014	323.272865629	-0.257956329352	-0.107796676423	0.225182019517	0.529727671865	0.861571191937	-1.0	1	-0.634593542496	-0.383115569762	1	2	8	5	2
35	1	1	1	573.2578125	169.9140625	6	93.0859375	228	214	2	70	398.296459372	198.296459372	3	131.703540628	235.296120388	265.741893201	1	101.407759224	248.516213598	393.039768219	383.382720947	6	286.079536438	131.234558105	543.598708034	248.26020956	7	95.1974160671	226.520419121	382.211212662	127.850306808	2	271.577574676	140.299386384	93.2982940114	133.367366096	1	2.72188836937	98.5609471601	7	217.079150825	161.171288018	3	498	235.028343201	50	241.943313599	3	172	232.63367966	50	238.732640679	3	421	235.466560379	50	243.066879243	3	660	235.630859375	50	238.73828125	3	336	233.853872061	50	238.292255878	3	250	232.271453857	50	241.457092285	3	578	233.773489915	50	242.453020169	3	260.461129538	349.380344724	-0.37926044486	-0.261843031143	-0.135401374449	-0.0277011770826	0.401652862903	-0.853911411778	0.854743543486	-0.687605583684	-0.515942886948	0	2	3	5	2
30	1	1	1	190.482439846	119.482439846	6	52.5175601542	629.168134143	400.168134143	7	83.1681341433	388	245	3	70	87	232	1	100	100	530	234	5	100	100	382	232	7	100	100	236	231	2	100	100	109	71	4	181.062929518	194.414015208	6	15.1369759995	199.37057805	3	344	91	50	100	6	76	224	50	100	0	282	116	50	100	1	477	145	50	100	7	217	148	50	100	3	145	194	50	100	2	414	61	50	100	6	554.014440245	-90.4136807502	-0.537889576597	-0.461811012922	0.108341639756	0.169810493245	0.873402220076	-1	1	-0.772394370538	-0.657030490203	-10	-10	-10	-10	-10
30	0	1	1	517.062988281	215.062988281	6	96.0629882812	224.036621094	222.036621094	2	118.963378906	378	221	7	70	247	118	5	100	100	562	113	6	100	100	458	115	4	100	100	353	116	7	100	100	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
33	0	1	1	387.822387695	277.177612305	6	108.822387695	233	285	3	70	515.829294205	280.170705795	1	40.8292942047	133.454528809	210.37878418	1	172.909057617	176.757568359	329.500139527	211.991316072	6	173.000279054	163.982632145	641	218	7	100	100	501.418637857	213.935467556	2	112.837275714	151.870935112	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
26	1	1	1	657.2890625	249.7109375	4	55.7109375	164.046875	243.953125	0	74.046875	411.251101321	241.748898679	1	94.2511013213	316.558008492	155.928774357	1	119.116016984	94.1424512863	185.940673828	212.405273438	6	178.118652344	104.810546875	539.1640625	232	7	114.328125	100	457.330078125	157.491210938	2	118.66015625	97.017578125	-10	-10	-10	-10	-10	-10	-10	-10	-10	408	120	50	100	5	479	325	50	100	7	338	195	50	100	1	539	169	50	100	6	274	233	50	100	3	390	325	50	100	4	472	135	50	100	6	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
47	0	1	1	413.117799656	250.882200344	3	136.117799656	382.837375641	281.162624359	7	63.8373756409	394.413766462	267.586233538	6	97.4137664624	530	240	0	100	100	445	240	0	100	100	360	240	0	100	100	275	240	0	100	100	61.2797834838	193.720216516	5	232.49321085	99.1954317319	3	331.401162833	111.644343389	6	242	261.496842861	50	368.993685722	1	482	180	50	100	4	651	304.576307315	50	295.152614631	6	406	251.192483174	50	293.875670936	3	567	238.18975324	50	331.62049352	5	307	257.683692694	50	188.632614613	2	150	276.973523375	50	380.498102016	0	670.486390615	-46.208592432	-0.127291327688	-0.0263663463317	0.197339873836	0.304188896175	0.58838103232	-0.394469439376	0.655514586928	-0.315624480548	0.25693210857	1	2	1	0	3
44	1	1	1	648.984375	258.015625	0	50.984375	139.435504198	234.564495802	0	82.4355041981	409.791511536	243.208488464	0	63.7915115356	453.646484375	169.12109375	5	221.23046875	183.7578125	228.665039062	378.437988281	6	227.330078125	188.875976562	488.5625	397.625	7	89.125	74.75	176	165	2	100	100	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
28	0	1	1	569.506763458	290.629924774	1	188.506763458	101.824611664	106.824611664	0	69.8246116638	330.996349335	188.996349335	7	166.14812088	353.304494858	311.546432495	7	664.827739716	353.78213501	496.359130859	207.5	4	29.2817382812	5	188.031294322	132.063214746	1	349.703036357	139.173304492	514.158650272	191.460076356	3	533.159228577	360.631407786	165.083822942	146.880961368	7	39.654177841	136.658662202	3	299.203241151	141.857381633	1	280	231.1328125	50	176.265625	7	43	163.293945312	50	302.587890625	7	219	201.352050781	50	233.295898438	1	416	179.258817673	50	298.517635345	7	157	211.852783203	50	210.294433594	7	99	230.235198975	50	164.470397949	1	343	218.200057983	50	209.599884033	1	766.508969289	45.211422581	-0.0967938918136	-0.0389836772108	0.0285974286628	0.0953475786904	0.927158193982	-1	1	-0.654332060041	-0.326479847064	-10	-10	-10	-10	-10
26	1	1	1	660.25	318.75	6	70.25	494	317	3	70	572.148550034	314.851449966	1	39.1485500336	305	410	1	100	100	683	411	5	100	100	456	92	7	100	100	189	95	6	100	100	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
21	1	1	1	344	225	1	70	252	224	5	70	158	222	6	70	103	146	1	100	100	209	147	3	100	100	421	147	6	100	100	315	147	2	100	100	179	147.757060613	1	50.4492313758	130.217561531	5	326.523748426	83.4762515743	3	329	167.243164062	50	195.513671875	6	104	148.591682434	50	143.183364868	4	275	162.393310547	50	182.786621094	5	439	148.436949753	50	152.873899506	7	218	157.988396168	50	169.976792336	1	160	156.512228489	50	161.024456978	2	382	174.612876892	50	209.225753784	3	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
25	1	1	1	582.473542664	368.526457336	3	121.473542664	106.54643631	107.54643631	0	59.5464363098	260.528808594	240.528808594	5	109.528808594	649.775146484	388.344726562	1	177.550292969	142.689453125	368.123279572	393.058410645	6	185.753440857	133.883178711	143.779968262	119.516784668	4	177.559936523	154.966430664	423.359680176	113.932922363	2	158.719360352	147.865844727	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
19	0	1	1	664.951379828	228.951379828	6	96.0486201719	196.275802612	243.275802612	7	54.7241973877	429.045787664	237.045787664	7	83.9542123361	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
20	1	1	1	561.232421875	206.767578125	6	134.232421875	302.70703125	215.996582031	7	49.546875	396	211	5	70	226.733198971	128.947294165	1	372.817960442	131.419864795	536.793627091	149.099728018	6	197.727198943	176.199456036	176.260936328	361.01103433	7	74.5218726564	68.0220686607	313.6565817	385.784420729	2	133.3131634	119.568841457	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
23	1	1	1	404.637537665	109.681309992	6	69.6375376646	400.369140625	434.744140625	0	41.369140625	403.265625	289.265625	5	61.265625	397	82	1	100	100	190	282	6	100	100	411	421	4	100	100	641	252	2	100	100	341.109662845	95.7693002739	6	204.320549353	137.210303312	0	76.8979160379	127.355398145	5	621	364.442840576	50	46.8856811523	5	454	201.526583672	50	47.0531673431	5	501	397.093078613	50	48.1861572266	3	575	197.643124819	50	46.0685324669	4	382	362.569018589	50	51.1380371787	6	354	271.510719299	50	49.0214385986	1	658	275.95703125	50	49.9140625	3	556.0	-2.84217094304e-14	-0.0791366906475	0.0107913669065	0.104316546763	0.136690647482	0.690647482014	-1	1	-0.881294964029	-0.744604316547	-10	-10	-10	-10	-10
26	1	1	1	632	123	0	70	358	130	0	70	496	128	0	70	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
48	0	1	1	400.88406824	270.384072352	5	194.88406824	400.326840401	268.326840401	0	55.6731595993	401.332453335	268.667546665	3	104.332453335	448	116	5	100	100	276.036503796	247.959635748	6	281.926992409	292.080728504	449	394	4	100	100	593.492733955	251.649183273	3	222.985467911	245.298366547	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
26	0	1	1	390.023890853	270.976109147	0	124.023890853	780.71875	328.96875	0	3	389	275	0	70	344	246	1	100	100	389	161	6	100	100	272	219	4	100	100	304	132	5	100	100	108.261431189	142.786181749	1	33.2179573372	72.8952889515	0	253.429365667	138.721415716	7	484	172	50	100	0	202	177	50	100	1	404	176	50	100	6	624	173	50	100	3	339	180	50	100	5	266	179	50	100	2	555	193	50	100	7	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
51	0	1	1	598.654427588	190.654427588	1	109.345572412	223	289	4	70	161.948177145	79.0518228552	5	41.3401906946	384.365425233	420.830442831	5	697.269149533	135.660885662	371.911880303	319.16290201	6	546.176239394	123.67419598	385.698120872	63.0899950558	4	316.603758256	75.8200098884	357.034863963	185.511083525	2	375.930272074	102.97783295	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
55	1	1	1	502	260	6	70	117	286	3	70	279	341	1	70	724	65	3	100	100	406	145	1	100	100	209	230	5	100	100	80	330	2	100	100	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
22	0	1	1	482.594283223	198.594283223	7	50.5942832232	335.126953125	267.873046875	1	63.873046875	390.697753906	246.697753906	6	78.6977539062	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
27	1	1	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
30	1	1	1	612.812056035	269.187943965	3	162.187943965	174.122680664	280.975952148	1	152.975952148	386.105473469	280.894526531	5	100.894526531	156.417116834	410.872068904	5	290.232782933	152.255862192	493.270406257	261.436556176	6	186.540812514	76.873112351	387.633173048	298.683968782	4	163.266346097	63.5636992455	301.805466895	335.011395163	2	186.619251137	61.9906831329	120.202733225	120.194191373	1	3	123.841667554	0	217	147.737964549	5	439	261.240211844	50	229.519576311	5	143	294.426031987	50	191.147936027	7	363	281	50	100	6	75	405.497503042	50	51.0049939156	4	288	204.754883236	50	126.490233528	2	221	203.465341777	50	125.069316447	2	514	317.513073665	50	218.973852669	3	570.128204354	133.952473704	0.269093736901	0.181865705017	0.0853684398924	-0.00117023204518	-0.6544742741	0.673030677407	-0.928429988054	0.462817218213	0.367183829529	0	4	7	1	4
24	0	1	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
